time_s,range_km,altitude_km,vx_m_s,vy_m_s,speed_m_s,mach,cd,mass_kg
121.682540,5.354477,70.828047,234.211299,1732.250159,1748.011883,5.300265,0.403998,182407.159921
121.932540,5.413273,71.262200,236.158854,1740.981137,1756.925247,5.327292,0.403757,181663.436049
122.182540,5.472557,71.698541,238.119604,1749.757213,1765.885401,5.354460,0.403516,180919.712176
122.432540,5.532334,72.137082,240.093656,1758.578752,1774.892727,5.381772,0.403273,180175.988303
122.682540,5.592605,72.577834,242.081121,1767.446127,1783.947612,5.409228,0.403029,179432.264430
122.932540,5.653375,73.020809,244.082108,1776.359712,1793.050446,5.436829,0.402784,178688.540558
123.182540,5.714647,73.466018,246.096730,1785.319890,1802.201629,5.464577,0.402537,177944.816685
123.432540,5.776425,73.913473,248.125101,1794.327045,1811.401560,5.492473,0.402289,177201.092812
123.682540,5.838711,74.363186,250.167336,1803.381568,1820.650646,5.520518,0.402040,176457.368940
123.932540,5.901510,74.815168,252.223551,1812.483855,1829.949301,5.548713,0.401789,175713.645067
124.182540,5.964824,75.269432,254.293865,1821.634305,1839.297940,5.577059,0.401537,174969.921194
124.432540,6.028658,75.725989,256.378397,1830.833326,1848.696987,5.605559,0.401284,174226.197322
124.682540,6.093014,76.184852,258.477267,1840.081326,1858.146869,5.634213,0.401029,173482.473449
124.932540,6.157898,76.646034,260.590600,1849.378724,1867.648020,5.663022,0.400773,172738.749576
124.991304,6.173226,76.754776,261.089465,1851.571357,1869.888820,5.669816,0.400713,172563.932168
125.037551,6.185309,76.840444,261.482103,1853.295940,1871.651338,5.675160,0.400665,172426.353379
125.080020,6.196422,76.919185,261.841713,1854.873454,1873.263626,5.680049,0.400622,172300.013120
125.330020,6.262145,77.384053,263.939469,1864.036428,1882.630034,5.708450,0.400369,171556.289247
125.580020,6.328389,77.851186,266.004104,1872.987247,1891.782073,5.736200,0.400123,170812.565374
125.830020,6.395144,78.320529,268.035085,1881.724102,1900.717865,5.763295,0.399882,170068.841502
126.080020,6.462403,78.792030,270.031869,1890.245156,1909.435508,5.789728,0.399647,169325.117629
126.330020,6.530157,79.265633,271.993910,1898.548549,1917.933075,5.815494,0.399418,168581.393756
126.580020,6.598397,79.741286,273.920650,1906.632399,1926.208615,5.840587,0.399195,167837.669884
126.830020,6.667115,80.218931,275.811527,1914.494797,1934.260149,5.865001,0.398978,167093.946011
127.080020,6.736300,80.698514,277.665971,1922.133807,1942.085673,5.888729,0.398767,166350.222138
127.330020,6.805945,81.179979,279.483403,1929.547469,1949.683156,5.911766,0.398562,165606.498265
127.580020,6.876039,81.663269,281.263237,1936.733798,1957.050539,5.934105,0.398364,164862.774393
127.830020,6.946573,82.148327,283.004881,1943.690780,1964.185737,5.955740,0.398171,164119.050520
128.080020,7.017538,82.635095,284.707730,1950.416374,1971.086635,5.976665,0.397985,163375.326647
128.330020,7.088924,83.123516,286.371176,1956.908512,1977.751090,5.996873,0.397806,162631.602775
128.580020,7.160720,83.613530,287.994601,1963.165097,1984.176930,6.016357,0.397632,161887.878902
128.830020,7.232918,84.105079,289.577376,1969.184004,1990.361951,6.035111,0.397466,161144.155029
129.080020,7.305505,84.598102,291.118867,1974.963077,1996.303923,6.053128,0.397306,160400.431156
129.330020,7.378474,85.092540,292.618430,1980.500133,2002.000579,6.070401,0.397152,159656.707284
129.580020,7.451811,85.588332,294.075409,1985.792955,2007.449627,6.086924,0.397005,158912.983411
129.830020,7.525508,86.085416,295.489144,1990.839297,2012.648738,6.102688,0.396865,158169.259538
130.080020,7.599552,86.583731,296.858961,1995.636876,2017.595545,6.117688,0.396732,157425.535666
130.330020,7.673933,87.083213,298.184178,2000.183379,2022.287654,6.131915,0.396605,156681.811793
130.580020,7.748640,87.583801,299.464105,2004.476464,2026.722636,6.145363,0.396486,155938.087920
130.830020,7.823662,88.085430,300.698040,2008.513754,2030.898031,6.158023,0.396373,155194.364047
131.080020,7.898985,88.588037,301.885272,2012.292839,2034.811340,6.169889,0.396268,154450.640175
131.330020,7.974600,89.091555,303.025080,2015.811275,2038.460030,6.180952,0.396169,153706.916302
131.580020,8.050494,89.595920,304.116733,2019.066581,2041.841533,6.191206,0.396078,152963.192429
131.830020,8.126655,90.101066,305.159487,2022.056240,2044.953239,6.200641,0.395994,152219.468557
131.921062,8.154454,90.285206,305.526933,2023.078498,2046.018894,6.203872,0.395966,151948.627191
131.967080,8.168518,90.378314,305.710142,2023.581628,2046.543744,6.205463,0.395951,151811.730072
131.999212,8.178343,90.443343,305.837066,2023.927533,2046.904729,6.206558,0.395942,151716.138911
132.031345,8.188172,90.508382,305.963614,2024.271305,2047.263551,6.207646,0.395932,151620.547750
132.082239,8.203749,90.611419,306.164289,2024.816613,2047.832729,6.209372,0.395917,151469.144016
132.332239,8.280414,91.117959,307.154387,2027.510221,2050.644171,6.217897,0.395841,150725.420143
132.582239,8.357327,91.625176,308.151757,2030.228852,2053.481604,6.226500,0.395764,149981.696270
132.832239,8.434490,92.133076,309.156471,2032.972749,2056.345283,6.235183,0.395687,149237.972397
133.013076,8.490463,92.500894,309.887849,2034.973435,2058.433230,6.241514,0.395631,148700.000000
133.013076,8.490463,92.500894,309.887849,2034.973435,2058.433230,6.241514,0.395631,126500.000000
133.026683,8.494680,92.528584,309.887848,2034.843777,2058.305049,6.241126,0.395634,126500.000000
133.162756,8.536847,92.805382,309.887833,2033.547251,2057.023308,6.237239,0.395669,126500.000000
134.162756,8.846735,94.834166,309.887724,2024.022462,2047.607709,6.208690,0.395923,126500.000000
135.162756,9.156623,96.853429,309.887616,2014.503641,2038.199022,6.180161,0.396176,126500.000000
136.162756,9.466510,98.863176,309.887509,2004.990752,2028.797226,6.151653,0.396430,126500.000000
137.162756,9.776398,100.863412,309.887401,1995.483764,2019.402301,6.123166,0.396683,126500.000000
138.162756,10.086285,102.854145,309.887294,1985.982642,2010.014226,6.094700,0.396936,126500.000000
139.013076,10.349788,104.539433,309.887204,1977.908237,2002.036731,6.070511,0.397151,126500.000000
139.013076,10.349788,104.539433,309.887204,1977.908237,2002.036731,6.070511,0.397151,126500.000000
139.027185,10.354161,104.567340,309.908439,1977.876283,2002.008449,6.070425,0.397152,126496.138520
139.168279,10.397902,104.846383,310.120970,1977.556947,2001.725879,6.069568,0.397159,126457.523719
139.418279,10.475479,105.340701,310.498366,1976.992034,2001.226308,6.068053,0.397173,126389.103105
139.668279,10.553151,105.834879,310.876808,1976.428287,2000.728158,6.066543,0.397186,126320.682492
139.918279,10.630918,106.328915,311.256298,1975.865705,2000.231428,6.065037,0.397200,126252.261878
140.168279,10.708779,106.822812,311.636836,1975.304288,1999.736120,6.063535,0.397213,126183.841264
140.418279,10.786736,107.316568,312.018423,1974.744038,1999.242235,6.062037,0.397226,126115.420651
140.668279,10.864789,107.810184,312.401061,1974.184955,1998.749774,6.060544,0.397240,126047.000037
140.918279,10.942937,108.303660,312.784750,1973.627038,1998.258738,6.059055,0.397253,125978.579423
141.168279,11.021181,108.796997,313.169491,1973.070287,1997.769128,6.057571,0.397266,125910.158809
141.418279,11.099522,109.290195,313.555287,1972.514705,1997.280946,6.056090,0.397279,125841.738196
141.668279,11.177959,109.783255,313.942137,1971.960289,1996.794193,6.054614,0.397292,125773.317582
141.918279,11.256493,110.276176,314.330043,1971.407042,1996.308869,6.053143,0.397305,125704.896968
142.168279,11.335124,110.768958,314.719005,1970.854963,1995.824976,6.051676,0.397318,125636.476354
142.418279,11.413853,111.261603,315.109026,1970.304052,1995.342516,6.050213,0.397331,125568.055741
142.668279,11.492679,111.754110,315.500105,1969.754310,1994.861488,6.048754,0.397344,125499.635127
142.918279,11.571603,112.246480,315.892245,1969.205737,1994.381895,6.047300,0.397357,125431.214513
143.168279,11.650625,112.738713,316.285445,1968.658333,1993.903738,6.045850,0.397370,125362.793900
143.418279,11.729745,113.230810,316.679708,1968.112099,1993.427017,6.044405,0.397383,125294.373286
143.668279,11.808965,113.722770,317.075034,1967.567035,1992.951734,6.042964,0.397396,125225.952672
143.918279,11.888283,114.214593,317.471424,1967.023142,1992.477891,6.041527,0.397409,125157.532058
144.168279,11.967701,114.706281,317.868880,1966.480419,1992.005487,6.040094,0.397421,125089.111445
144.418279,12.047218,115.197834,318.267402,1965.938867,1991.534526,6.038666,0.397434,125020.690831
144.668279,12.126834,115.689251,318.666992,1965.398486,1991.065006,6.037243,0.397447,124952.270217
144.918279,12.206551,116.180533,319.067650,1964.859277,1990.596931,6.035823,0.397459,124883.849604
145.168279,12.286368,116.671681,319.469378,1964.321239,1990.130301,6.034408,0.397472,124815.428990
145.418279,12.366286,117.162694,319.872177,1963.784374,1989.665117,6.032998,0.397484,124747.008376
145.668279,12.446305,117.653573,320.276047,1963.248681,1989.201380,6.031592,0.397497,124678.587762
145.918279,12.526424,118.144318,320.680991,1962.714161,1988.739092,6.030190,0.397509,124610.167149
146.168279,12.606645,118.634930,321.087009,1962.180815,1988.278254,6.028793,0.397522,124541.746535
146.418279,12.686968,119.125409,321.494102,1961.648641,1987.818867,6.027400,0.397534,124473.325921
146.668279,12.767392,119.615754,321.902271,1961.117642,1987.360933,6.026011,0.397547,124404.905308
146.918279,12.847919,120.105968,322.311517,1960.587817,1986.904452,6.024627,0.397559,124336.484694
147.168279,12.928548,120.596048,322.721842,1960.059166,1986.449426,6.023247,0.397571,124268.064080
147.418279,13.009280,121.085997,323.133247,1959.531689,1985.995855,6.021872,0.397583,124199.643466
147.668279,13.090115,121.575814,323.545732,1959.005388,1985.543742,6.020501,0.397596,124131.222853
147.918279,13.171053,122.065500,323.959299,1958.480263,1985.093088,6.019135,0.397608,124062.802239
148.168279,13.252095,122.555055,324.373949,1957.956313,1984.643893,6.017773,0.397620,123994.381625
148.418279,13.333240,123.044478,324.789683,1957.433539,1984.196159,6.016415,0.397632,123925.961012
148.668279,13.414489,123.533771,325.206501,1956.911942,1983.749888,6.015062,0.397644,123857.540398
148.918279,13.495843,124.022934,325.624406,1956.391521,1983.305079,6.013713,0.397656,123789.119784
149.168279,13.577302,124.511967,326.043399,1955.872278,1982.861736,6.012369,0.397668,123720.699170
149.418279,13.658865,125.000871,326.463479,1955.354211,1982.419859,6.011029,0.397680,123652.278557
149.668279,13.740534,125.489645,326.884649,1954.837323,1981.979448,6.009694,0.397692,123583.857943
149.918279,13.822308,125.978289,327.306910,1954.321613,1981.540507,6.008363,0.397703,123515.437329
150.168279,13.904187,126.466805,327.730263,1953.807081,1981.103035,6.007036,0.397715,123447.016716
150.418279,13.986173,126.955193,328.154708,1953.293728,1980.667034,6.005714,0.397727,123378.596102
150.668279,14.068265,127.443452,328.580248,1952.781554,1980.232506,6.004397,0.397739,123310.175488
150.918279,14.150463,127.931584,329.006882,1952.270560,1979.799451,6.003084,0.397750,123241.754874
151.168279,14.232768,128.419588,329.434613,1951.760745,1979.367871,6.001775,0.397762,123173.334261
151.418279,14.315180,128.907464,329.863441,1951.252110,1978.937768,6.000471,0.397774,123104.913647
151.668279,14.397700,129.395214,330.293368,1950.744656,1978.509141,5.999171,0.397785,123036.493033
151.918279,14.480327,129.882837,330.724394,1950.238383,1978.081994,5.997876,0.397797,122968.072420
152.168279,14.563062,130.370333,331.156521,1949.733291,1977.656327,5.996585,0.397808,122899.651806
152.418279,14.645905,130.857704,331.589749,1949.229381,1977.232141,5.995299,0.397820,122831.231192
152.668279,14.728857,131.344948,332.024081,1948.726652,1976.809438,5.994017,0.397831,122762.810578
152.918279,14.811918,131.832067,332.459517,1948.225106,1976.388219,5.992740,0.397842,122694.389965
153.168279,14.895087,132.319061,332.896058,1947.724742,1975.968486,5.991467,0.397854,122625.969351
153.418279,14.978366,132.805929,333.333706,1947.225561,1975.550239,5.990199,0.397865,122557.548737
153.668279,15.061754,133.292674,333.772461,1946.727564,1975.133480,5.988936,0.397876,122489.128124
153.918279,15.145252,133.779293,334.212325,1946.230750,1974.718210,5.987676,0.397887,122420.707510
154.168279,15.228860,134.265789,334.653299,1945.735120,1974.304432,5.986422,0.397898,122352.286896
154.418279,15.312579,134.752161,335.095384,1945.240675,1973.892145,5.985172,0.397910,122283.866282
154.668279,15.396408,135.238409,335.538581,1944.747414,1973.481351,5.983926,0.397921,122215.445669
154.918279,15.480348,135.724535,335.982891,1944.255339,1973.072053,5.982685,0.397932,122147.025055
155.168279,15.564400,136.210537,336.428315,1943.764449,1972.664250,5.981448,0.397943,122078.604441
155.418279,15.648562,136.696417,336.874855,1943.274745,1972.257945,5.980216,0.397954,122010.183828
155.668279,15.732837,137.182175,337.322512,1942.786227,1971.853138,5.978989,0.397965,121941.763214
155.918279,15.817224,137.667810,337.771287,1942.298895,1971.449832,5.977766,0.397975,121873.342600
156.168279,15.901723,138.153324,338.221181,1941.812751,1971.048027,5.976548,0.397986,121804.921986
156.418279,15.986334,138.638717,338.672195,1941.327794,1970.647726,5.975334,0.397997,121736.501373
156.668279,16.071059,139.123988,339.124331,1940.844024,1970.248928,5.974125,0.398008,121668.080759
156.918279,16.155897,139.609139,339.577589,1940.361443,1969.851636,5.972920,0.398018,121599.660145
157.168279,16.240848,140.094169,340.031971,1939.880050,1969.455851,5.971720,0.398029,121531.239532
157.418279,16.325913,140.579079,340.487477,1939.399846,1969.061574,5.970525,0.398040,121462.818918
157.668279,16.411092,141.063869,340.944110,1938.920830,1968.668807,5.969334,0.398050,121394.398304
157.918279,16.496385,141.548540,341.401870,1938.443005,1968.277552,5.968147,0.398061,121325.977690
158.168279,16.581793,142.033091,341.860758,1937.966370,1967.887809,5.966965,0.398071,121257.557077
158.418279,16.667315,142.517523,342.320776,1937.490924,1967.499580,5.965788,0.398082,121189.136463
158.668279,16.752953,143.001836,342.781925,1937.016670,1967.112866,5.964616,0.398092,121120.715849
158.918279,16.838706,143.486031,343.244206,1936.543606,1966.727669,5.963448,0.398103,121052.295236
159.168279,16.924575,143.970108,343.707619,1936.071734,1966.343990,5.962284,0.398113,120983.874622
159.418279,17.010560,144.454067,344.172167,1935.601054,1965.961831,5.961126,0.398123,120915.454008
159.668279,17.096662,144.937909,344.637851,1935.131566,1965.581193,5.959971,0.398134,120847.033394
159.918279,17.182879,145.421633,345.104671,1934.663271,1965.202078,5.958822,0.398144,120778.612781
160.168279,17.269214,145.905241,345.572533,1934.196193,1964.824493,5.957677,0.398154,120710.192167
160.418279,17.355666,146.388731,346.041111,1933.730414,1964.448463,5.956537,0.398164,120641.771553
160.668279,17.442235,146.872106,346.510386,1933.265939,1964.073990,5.955401,0.398174,120573.350940
160.918279,17.528921,147.355364,346.980359,1932.802770,1963.701077,5.954271,0.398184,120504.930326
161.168279,17.615725,147.838507,347.451030,1932.340908,1963.329724,5.953145,0.398194,120436.509712
161.418279,17.702647,148.321535,347.922401,1931.880353,1962.959932,5.952023,0.398204,120368.089098
161.668279,17.789686,148.804448,348.394472,1931.421106,1962.591705,5.950907,0.398214,120299.668485
161.918279,17.876844,149.287246,348.867244,1930.963169,1962.225041,5.949795,0.398224,120231.247871
162.168279,17.964120,149.769929,349.340718,1930.506541,1961.859944,5.948688,0.398234,120162.827257
162.418279,18.051514,150.252499,349.814894,1930.051223,1961.496415,5.947586,0.398244,120094.406644
162.668279,18.139027,150.734955,350.289774,1929.597217,1961.134454,5.946488,0.398253,120025.986030
162.918279,18.226659,151.217298,350.765358,1929.144524,1960.774064,5.945395,0.398263,119957.565416
163.168279,18.314410,151.699527,351.241646,1928.693143,1960.415245,5.944307,0.398273,119889.144802
163.418279,18.402280,152.181644,351.718641,1928.243077,1960.058000,5.943224,0.398282,119820.724189
163.668279,18.490269,152.663649,352.196341,1927.794325,1959.702330,5.942146,0.398292,119752.303575
163.918279,18.578378,153.145542,352.674749,1927.346889,1959.348236,5.941072,0.398302,119683.882961
164.168279,18.666607,153.627323,353.153865,1926.900770,1958.995720,5.940003,0.398311,119615.462348
164.418279,18.754955,154.108992,353.633690,1926.455968,1958.644782,5.938939,0.398321,119547.041734
164.668279,18.843424,154.590551,354.114224,1926.012484,1958.295426,5.937880,0.398330,119478.621120
164.918279,18.932012,155.071999,354.595469,1925.570320,1957.947651,5.936825,0.398339,119410.200506
165.168279,19.020722,155.553336,355.077425,1925.129475,1957.601460,5.935776,0.398349,119341.779893
